worker_skill_id,worker_id,skill_id
5892,2359,25
5893,2359,23
5894,2360,48
5895,2360,47
5896,2361,6
5897,2361,10
5898,2361,8
5899,2361,9
5900,2362,48
5901,2362,47
5902,2363,37
5903,2363,39
5904,2364,36
5905,2364,35
5906,2364,34
5907,2365,46
5908,2366,44
5909,2366,43
5910,2367,8
5911,2367,9
5912,2368,44
5913,2368,43
5914,2369,42
5915,2369,40
5916,2370,37
5917,2370,39
5918,2370,38
5919,2371,45
5920,2372,35
5921,2372,34
5922,2373,25
5923,2373,24
5924,2374,17
5925,2374,15
5926,2375,17
5927,2375,16
5928,2376,13
5929,2376,11
5930,2376,14
5931,2377,45
5932,2378,2
5933,2378,4
5934,2379,37
5935,2379,39
5936,2380,48
5937,2380,47
5938,2381,48
5939,2381,47
5940,2382,10
5941,2382,8
5942,2382,9
5943,2383,30
5944,2383,29
5945,2383,27
5946,2384,16
5947,2384,18
5948,2384,15
5949,2384,17
5950,2385,31
5951,2385,32
5952,2386,43
5953,2386,44
5954,2387,23
5955,2387,24
5956,2388,39
5957,2388,37
5958,2388,38
5959,2389,45
5960,2390,37
5961,2390,38
5962,2391,43
5963,2391,44
5964,2392,33
5965,2392,31
5966,2392,32
5967,2393,12
5968,2393,11
5969,2393,13
5970,2393,14
5971,2394,45
5972,2395,26
5973,2395,25
5974,2395,23
5975,2395,24
5976,2396,46
5977,2397,11
5978,2397,13
5979,2397,12
5980,2398,24
5981,2398,25
5982,2398,26
5983,2398,23
5984,2399,48
5985,2399,47
5986,2400,12
5987,2400,14
5988,2400,13
5989,2401,48
5990,2401,47
5991,2402,24
5992,2402,26
5993,2402,25
5994,2402,23
5995,2403,18
5996,2403,16
5997,2403,15
5998,2403,17
5999,2404,23
6000,2404,25
6001,2404,26
6002,2404,24
6003,2405,48
6004,2405,47
6005,2406,7
6006,2406,9
6007,2406,6
6008,2407,8
6009,2407,10
6010,2407,9
6011,2407,6
6012,2408,33
6013,2408,31
6014,2408,32
6015,2409,40
6016,2409,42
6017,2410,38
6018,2410,37
6019,2411,7
6020,2411,6
6021,2412,37
6022,2412,39
6023,2412,38
6024,2413,46
6025,2414,18
6026,2414,15
6027,2414,16
6028,2414,17
6029,2415,30
6030,2415,28
6031,2415,29
6032,2415,27
6033,2416,41
6034,2416,40
6035,2416,42
6036,2417,38
6037,2417,37
6038,2417,39
6039,2418,20
6040,2418,22
6041,2418,19
6042,2418,21
6043,2419,44
6044,2419,43
6045,2420,5
6046,2420,1
6047,2420,3
6048,2421,27
6049,2421,29
6050,2421,30
6051,2421,28
6052,2422,34
6053,2422,35
6054,2422,36
6055,2423,17
6056,2423,18
6057,2423,15
6058,2424,3
6059,2424,1
6060,2424,5
6061,2424,2
6062,2425,6
6063,2425,9
6064,2426,42
6065,2426,40
6066,2426,41
6067,2427,36
6068,2427,34
6069,2427,35
6070,2428,6
6071,2428,7
6072,2428,9
6073,2428,10
6074,2429,37
6075,2429,39
6076,2430,46
6077,2431,47
6078,2431,48
6079,2432,13
6080,2432,14
6081,2433,13
6082,2433,12
6083,2434,5
6084,2434,4
6085,2434,1
6086,2435,44
6087,2435,43
6088,2436,23
6089,2436,25
6090,2436,24
6091,2437,35
6092,2437,34
6093,2437,36
6094,2438,31
6095,2438,32
6096,2438,33
6097,2439,29
6098,2439,30
6099,2439,27
6100,2439,28
6101,2440,4
6102,2440,1
6103,2441,13
6104,2441,12
6105,2441,14
6106,2442,3
6107,2442,5
6108,2442,1
6109,2442,4
6110,2443,40
6111,2443,42
6112,2443,41
6113,2444,34
6114,2444,36
6115,2445,14
6116,2445,13
6117,2445,12
6118,2445,11
6119,2446,37
6120,2446,39
6121,2447,12
6122,2447,11
6123,2448,32
6124,2448,31
6125,2449,42
6126,2449,41
6127,2450,31
6128,2450,32
6129,2451,45
6130,2452,8
6131,2452,10
6132,2452,7
6133,2453,13
6134,2453,12
6135,2453,14
6136,2453,11
6137,2454,30
6138,2454,27
6139,2454,29
6140,2455,24
6141,2455,23
6142,2456,27
6143,2456,28
6144,2456,29
6145,2457,25
6146,2457,23
6147,2457,26
6148,2457,24
6149,2458,26
6150,2458,24
6151,2458,23
6152,2458,25
6153,2459,41
6154,2459,42
6155,2459,40
6156,2460,41
6157,2460,42
6158,2460,40
6159,2461,46
6160,2462,45
6161,2463,12
6162,2463,14
6163,2463,11
6164,2464,24
6165,2464,26
6166,2464,23
6167,2465,14
6168,2465,12
6169,2466,17
6170,2466,15
6171,2467,7
6172,2467,10
6173,2467,6
6174,2467,8
6175,2468,46
6176,2469,22
6177,2469,21
6178,2469,19
6179,2470,32
6180,2470,31
6181,2470,33
6182,2471,43
6183,2471,44
6184,2472,46
6185,2473,13
6186,2473,12
6187,2474,46
6188,2475,32
6189,2475,31
6190,2475,33
6191,2476,35
6192,2476,36
6193,2476,34
6194,2477,26
6195,2477,23
6196,2477,25
6197,2477,24
6198,2478,1
6199,2478,3
6200,2479,15
6201,2479,17
6202,2479,18
6203,2480,19
6204,2480,20
6205,2480,21
6206,2480,22
6207,2481,18
6208,2481,15
6209,2482,41
6210,2482,40
6211,2482,42
6212,2483,46
6213,2484,45
6214,2485,31
6215,2485,33
6216,2486,12
6217,2486,11
6218,2486,13
6219,2486,14
6220,2487,38
6221,2487,39
6222,2487,37
6223,2488,32
6224,2488,31
6225,2488,33
6226,2489,45
6227,2490,36
6228,2490,34
6229,2490,35
6230,2491,19
6231,2491,21
6232,2492,22
6233,2492,19
6234,2492,21
6235,2492,20
6236,2493,45
6237,2494,47
6238,2494,48
6239,2495,6
6240,2495,7
6241,2495,10
6242,2495,9
6243,2496,33
6244,2496,32
6245,2496,31
6246,2497,11
6247,2497,12
6248,2497,13
6249,2497,14
6250,2498,48
6251,2498,47
6252,2499,24
6253,2499,23
6254,2500,22
6255,2500,21
6256,2501,31
6257,2501,32
6258,2502,31
6259,2502,32
6260,2503,32
6261,2503,33
6262,2503,31
6263,2504,33
6264,2504,31
6265,2504,32
6266,2505,41
6267,2505,40
6268,2505,42
6269,2506,8
6270,2506,6
6271,2506,7
6272,2506,10
6273,2507,19
6274,2507,22
6275,2508,12
6276,2508,11
6277,2508,14
6278,2509,17
6279,2509,15
6280,2510,21
6281,2510,20
6282,2511,42
6283,2511,41
6284,2511,40
6285,2512,36
6286,2512,34
6287,2513,45
6288,2514,19
6289,2514,21
6290,2514,20
6291,2514,22
6292,2515,5
6293,2515,1
6294,2515,2
6295,2516,6
6296,2516,9
6297,2516,7
6298,2517,23
6299,2517,24
6300,2517,25
6301,2518,46
6302,2519,45
6303,2520,6
6304,2520,8
6305,2520,10
6306,2520,7
6307,2521,12
6308,2521,11
6309,2522,34
6310,2522,35
6311,2522,36
6312,2523,39
6313,2523,37
6314,2524,11
6315,2524,12
6316,2525,10
6317,2525,6
6318,2526,46
6319,2527,48
6320,2527,47
6321,2528,15
6322,2528,16
6323,2528,18
6324,2529,41
6325,2529,40
6326,2529,42
6327,2530,38
6328,2530,39
6329,2530,37
6330,2531,29
6331,2531,30
6332,2531,27
6333,2532,45
6334,2533,45
6335,2534,17
6336,2534,18
6337,2534,16
6338,2535,46
6339,2536,6
6340,2536,10
6341,2537,42
6342,2537,40
6343,2538,48
6344,2538,47
6345,2539,36
6346,2539,34
6347,2540,42
6348,2540,41
6349,2541,16
6350,2541,17
6351,2542,9
6352,2542,7
6353,2542,10
6354,2543,38
6355,2543,39
6356,2543,37
6357,2544,32
6358,2544,33
6359,2544,31
6360,2545,17
6361,2545,16
6362,2545,18
6363,2545,15
6364,2546,25
6365,2546,24
6366,2546,26
6367,2546,23
6368,2547,45
6369,2548,41
6370,2548,40
6371,2549,2
6372,2549,4
6373,2549,5
6374,2550,43
6375,2550,44
6376,2551,43
6377,2551,44
6378,2552,39
6379,2552,38
6380,2552,37
6381,2553,24
6382,2553,26
6383,2553,25
6384,2554,10
6385,2554,8
6386,2555,47
6387,2555,48
6388,2556,44
6389,2556,43
6390,2557,46
6391,2558,14
6392,2558,12
6393,2558,11
6394,2558,13
6395,2559,29
6396,2559,30
6397,2560,1
6398,2560,5
6399,2560,3
6400,2561,3
6401,2561,1
6402,2561,5
6403,2561,2
6404,2562,3
6405,2562,2
6406,2562,4
6407,2563,2
6408,2563,1
6409,2563,3
6410,2564,9
6411,2564,10
6412,2564,7
6413,2564,8
6414,2565,30
6415,2565,29
6416,2566,46
6417,2567,42
6418,2567,40
6419,2567,41
6420,2568,9
6421,2568,8
6422,2568,10
6423,2568,7
6424,2569,20
6425,2569,19
6426,2570,23
6427,2570,24
6428,2571,48
6429,2571,47
6430,2572,34
6431,2572,36
6432,2572,35
6433,2573,39
6434,2573,38
6435,2573,37
6436,2574,26
6437,2574,25
6438,2574,23
6439,2575,33
6440,2575,31
6441,2576,17
6442,2576,16
6443,2576,18
6444,2576,15
6445,2577,48
6446,2577,47
6447,2578,46
6448,2579,37
6449,2579,39
6450,2579,38
6451,2580,45
6452,2581,27
6453,2581,28
6454,2582,26
6455,2582,25
6456,2582,24
6457,2582,23
6458,2583,30
6459,2583,27
6460,2583,28
6461,2583,29
6462,2584,37
6463,2584,38
6464,2584,39
6465,2585,44
6466,2585,43
6467,2586,11
6468,2586,14
6469,2587,6
6470,2587,7
6471,2588,45
6472,2589,43
6473,2589,44
6474,2590,21
6475,2590,20
6476,2590,19
6477,2590,22
6478,2591,31
6479,2591,32
6480,2591,33
6481,2592,42
6482,2592,41
6483,2593,29
6484,2593,28
6485,2593,30
6486,2594,46
6487,2595,45
6488,2596,46
6489,2597,40
6490,2597,42
6491,2598,11
6492,2598,12
6493,2598,13
6494,2598,14
6495,2599,33
6496,2599,31
6497,2599,32
6498,2600,40
6499,2600,42
6500,2601,30
6501,2601,28
6502,2602,45
6503,2603,31
6504,2603,33
6505,2603,32
6506,2604,6
6507,2604,9
6508,2604,10
6509,2605,42
6510,2605,41
6511,2605,40
6512,2606,35
6513,2606,34
6514,2607,47
6515,2607,48
6516,2608,27
6517,2608,29
6518,2608,28
6519,2608,30
6520,2609,46
6521,2610,36
6522,2610,34
6523,2610,35
6524,2611,44
6525,2611,43
6526,2612,39
6527,2612,37
6528,2613,45
6529,2614,28
6530,2614,30
6531,2615,20
6532,2615,22
6533,2615,19
6534,2616,22
6535,2616,21
6536,2616,20
6537,2617,6
6538,2617,10
6539,2617,8
6540,2618,35
6541,2618,36
6542,2618,34
6543,2619,42
6544,2619,41
6545,2619,40
6546,2620,46
6547,2621,22
6548,2621,19
6549,2621,20
6550,2621,21
6551,2622,33
6552,2622,31
6553,2622,32
6554,2623,19
6555,2623,22
6556,2624,5
6557,2624,2
6558,2624,4
6559,2624,1
6560,2625,41
6561,2625,40
6562,2626,38
6563,2626,37
6564,2627,29
6565,2627,27
6566,2627,30
6567,2627,28
6568,2628,5
6569,2628,2
6570,2628,1
6571,2629,26
6572,2629,25
6573,2629,23
6574,2630,45
6575,2631,25
6576,2631,26
6577,2632,36
6578,2632,35
6579,2632,34
6580,2633,11
6581,2633,12
6582,2633,14
6583,2633,13
6584,2634,32
6585,2634,33
6586,2635,31
6587,2635,33
6588,2635,32
6589,2636,38
6590,2636,37
6591,2636,39
6592,2637,37
6593,2637,38
6594,2637,39
6595,2638,6
6596,2638,10
6597,2638,8
6598,2639,46
6599,2640,39
6600,2640,37
6601,2640,38
6602,2641,45
6603,2642,46
6604,2643,45
6605,2644,29
6606,2644,30
6607,2644,27
6608,2644,28
6609,2645,45
6610,2646,46
6611,2647,45
6612,2648,22
6613,2648,19
6614,2649,13
6615,2649,12
6616,2649,11
6617,2650,4
6618,2650,1
6619,2650,3
6620,2650,2
6621,2651,1
6622,2651,3
6623,2651,2
6624,2651,4
6625,2652,12
6626,2652,14
6627,2652,13
6628,2652,11
6629,2653,19
6630,2653,22
6631,2654,13
6632,2654,11
6633,2654,14
6634,2654,12
6635,2655,13
6636,2655,12
6637,2655,14
6638,2656,22
6639,2656,20
6640,2656,21
6641,2656,19
6642,2657,21
6643,2657,22
6644,2657,19
6645,2657,20
6646,2658,47
6647,2658,48
6648,2659,39
6649,2659,37
6650,2659,38
6651,2660,43
6652,2660,44
6653,2661,39
6654,2661,37
6655,2662,21
6656,2662,19
6657,2663,33
6658,2663,32
6659,2663,31
6660,2664,45
6661,2665,3
6662,2665,1
6663,2665,2
6664,2665,4
6665,2666,45
6666,2667,13
6667,2667,12
6668,2668,18
6669,2668,16
6670,2669,13
6671,2669,12
6672,2669,11
6673,2670,47
6674,2670,48
6675,2671,46
6676,2672,23
6677,2672,26
6678,2673,48
6679,2673,47
6680,2674,41
6681,2674,42
6682,2674,40
6683,2675,1
6684,2675,5
6685,2675,4
6686,2676,29
6687,2676,27
6688,2677,7
6689,2677,6
6690,2678,12
6691,2678,13
6692,2678,14
6693,2679,29
6694,2679,28
6695,2680,43
6696,2680,44
6697,2681,46
6698,2682,18
6699,2682,17
6700,2683,46
6701,2684,21
6702,2684,22
6703,2684,19
6704,2684,20
6705,2685,30
6706,2685,28
6707,2686,45
6708,2687,39
6709,2687,37
6710,2687,38
6711,2688,8
6712,2688,6
6713,2689,1
6714,2689,3
6715,2689,4
6716,2690,16
6717,2690,15
6718,2691,48
6719,2691,47
6720,2692,13
6721,2692,14
6722,2692,11
6723,2693,9
6724,2693,7
6725,2694,47
6726,2694,48
6727,2695,38
6728,2695,39
6729,2696,38
6730,2696,39
6731,2696,37
6732,2697,39
6733,2697,37
6734,2697,38
6735,2698,41
6736,2698,40
6737,2698,42
6738,2699,21
6739,2699,22
6740,2699,20
6741,2699,19
6742,2700,37
6743,2700,38
6744,2700,39
6745,2701,41
6746,2701,42
6747,2701,40
6748,2702,12
6749,2702,13
6750,2703,21
6751,2703,20
6752,2703,22
6753,2704,24
6754,2704,23
6755,2704,26
6756,2704,25
6757,2705,45
6758,2706,38
6759,2706,39
6760,2706,37
6761,2707,41
6762,2707,40
6763,2708,45
6764,2709,31
6765,2709,33
6766,2709,32
6767,2710,42
6768,2710,41
6769,2711,32
6770,2711,33
6771,2712,6
6772,2712,8
6773,2712,7
6774,2713,46
6775,2714,16
6776,2714,18
6777,2714,17
6778,2715,3
6779,2715,4
6780,2715,2
6781,2716,48
6782,2716,47
6783,2717,10
6784,2717,6
6785,2718,20
6786,2718,19
6787,2719,20
6788,2719,22
6789,2719,19
6790,2720,45
6791,2721,17
6792,2721,15
6793,2721,16
6794,2722,37
6795,2722,38
6796,2722,39
6797,2723,29
6798,2723,28
6799,2723,30
6800,2723,27
6801,2724,14
6802,2724,11
6803,2725,43
6804,2725,44
6805,2726,46
6806,2727,14
6807,2727,11
6808,2727,13
6809,2727,12
6810,2728,1
6811,2728,5
6812,2728,2
6813,2728,3
6814,2729,41
6815,2729,42
6816,2730,17
6817,2730,16
6818,2731,23
6819,2731,24
6820,2731,26
6821,2732,30
6822,2732,28
6823,2733,45
6824,2734,16
6825,2734,18
6826,2734,15
6827,2734,17
6828,2735,39
6829,2735,38
6830,2735,37
6831,2736,41
6832,2736,40
6833,2737,41
6834,2737,40
6835,2738,47
6836,2738,48
6837,2739,46
6838,2740,22
6839,2740,19
6840,2740,20
6841,2740,21
6842,2741,48
6843,2741,47
6844,2742,3
6845,2742,2
6846,2742,4
6847,2742,5
6848,2743,38
6849,2743,37
6850,2744,48
6851,2744,47
6852,2745,48
6853,2745,47
6854,2746,1
6855,2746,5
6856,2746,2
6857,2747,37
6858,2747,39
6859,2747,38
6860,2748,29
6861,2748,27
6862,2749,45
6863,2750,48
6864,2750,47
6865,2751,39
6866,2751,38
6867,2751,37
6868,2752,23
6869,2752,24
6870,2753,3
6871,2753,4
6872,2754,13
6873,2754,11
6874,2754,14
6875,2754,12
6876,2755,18
6877,2755,15
6878,2755,17
6879,2756,36
6880,2756,34
6881,2756,35
6882,2757,46
6883,2758,19
6884,2758,21
6885,2758,22
6886,2759,3
6887,2759,5
6888,2759,2
6889,2759,4
6890,2760,9
6891,2760,6
6892,2760,7
6893,2761,39
6894,2761,37
6895,2761,38
6896,2762,25
6897,2762,26
6898,2762,23
6899,2762,24
6900,2763,38
6901,2763,39
6902,2763,37
6903,2764,20
6904,2764,22
6905,2764,21
6906,2764,19
6907,2765,14
6908,2765,13
6909,2765,11
6910,2765,12
6911,2766,43
6912,2766,44
6913,2767,18
6914,2767,16
6915,2767,15
6916,2767,17
6917,2768,16
6918,2768,15
6919,2768,18
6920,2768,17
6921,2769,45
6922,2770,46
6923,2771,19
6924,2771,20
6925,2772,31
6926,2772,32
6927,2772,33
6928,2773,28
6929,2773,30
6930,2773,27
6931,2773,29
6932,2774,15
6933,2774,16
6934,2774,18
6935,2774,17
6936,2775,15
6937,2775,16
6938,2775,18
6939,2775,17
6940,2776,45
6941,2777,6
6942,2777,7
6943,2777,10
6944,2777,9
6945,2778,31
6946,2778,33
6947,2778,32
6948,2779,9
6949,2779,8
6950,2779,10
6951,2779,6
6952,2780,45
6953,2781,39
6954,2781,38
6955,2782,26
6956,2782,24
6957,2783,44
6958,2783,43
6959,2784,44
6960,2784,43
6961,2785,21
6962,2785,22
6963,2785,19
6964,2786,46
6965,2787,24
6966,2787,25
6967,2787,26
6968,2788,20
6969,2788,21
6970,2788,22
6971,2789,21
6972,2789,19
6973,2790,19
6974,2790,21
6975,2790,22
6976,2790,20
6977,2791,21
6978,2791,19
6979,2791,20
6980,2792,46
6981,2793,43
6982,2793,44
6983,2794,29
6984,2794,27
6985,2795,45
6986,2796,28
6987,2796,30
6988,2796,29
6989,2796,27
6990,2797,45
6991,2798,45
6992,2799,6
6993,2799,7
6994,2800,11
6995,2800,13
6996,2801,36
6997,2801,35
6998,2801,34
6999,2802,24
7000,2802,23
7001,2803,43
7002,2803,44
7003,2804,34
7004,2804,35
7005,2804,36
7006,2805,20
7007,2805,21
7008,2806,29
7009,2806,27
7010,2807,30
7011,2807,27
7012,2808,44
7013,2808,43
7014,2809,20
7015,2809,19
7016,2809,22
7017,2809,21
7018,2810,7
7019,2810,9
7020,2811,47
7021,2811,48
7022,2812,4
7023,2812,3
7024,2813,12
7025,2813,11
7026,2814,22
7027,2814,20
7028,2814,19
7029,2814,21
7030,2815,3
7031,2815,2
7032,2815,1
7033,2816,45
7034,2817,42
7035,2817,41
7036,2817,40
7037,2818,4
7038,2818,5
7039,2819,28
7040,2819,29
7041,2819,27
7042,2819,30
7043,2820,17
7044,2820,18
7045,2820,15
7046,2820,16
7047,2821,40
7048,2821,42
7049,2821,41
7050,2822,3
7051,2822,2
7052,2822,1
7053,2822,4
7054,2823,14
7055,2823,13
7056,2823,11
7057,2823,12
7058,2824,42
7059,2824,41
7060,2824,40
7061,2825,45
7062,2826,29
7063,2826,30
7064,2827,44
7065,2827,43
7066,2828,41
7067,2828,42
7068,2828,40
7069,2829,44
7070,2829,43
7071,2830,16
7072,2830,15
7073,2830,17
7074,2830,18
7075,2831,45
7076,2832,32
7077,2832,31
7078,2832,33
7079,2833,40
7080,2833,42
7081,2833,41
7082,2834,32
7083,2834,31
7084,2835,35
7085,2835,36
7086,2835,34
7087,2836,3
7088,2836,2
7089,2836,1
7090,2837,34
7091,2837,36
7092,2837,35
7093,2838,19
7094,2838,21
7095,2839,31
7096,2839,33
7097,2840,21
7098,2840,20
7099,2841,45
7100,2842,22
7101,2842,21
7102,2842,20
7103,2843,27
7104,2843,30
7105,2844,44
7106,2844,43
7107,2845,16
7108,2845,18
7109,2845,17
7110,2846,26
7111,2846,23
7112,2847,40
7113,2847,42
7114,2848,25
7115,2848,24
7116,2848,26
7117,2848,23
7118,2849,12
7119,2849,11
7120,2850,10
7121,2850,9
7122,2851,24
7123,2851,26
7124,2851,25
7125,2852,11
7126,2852,14
7127,2852,12
7128,2852,13
7129,2853,46
7130,2854,37
7131,2854,38
7132,2855,26
7133,2855,24
7134,2855,23
7135,2856,37
7136,2856,38
7137,2856,39
7138,2857,38
7139,2857,37
7140,2857,39
7141,2858,34
7142,2858,35
7143,2858,36
7144,2859,28
7145,2859,27
7146,2859,30
7147,2860,39
7148,2860,38
7149,2861,45
7150,2862,42
7151,2862,41
7152,2862,40
7153,2863,45
7154,2864,25
7155,2864,24
7156,2864,23
7157,2865,40
7158,2865,42
7159,2865,41
7160,2866,47
7161,2866,48
7162,2867,48
7163,2867,47
7164,2868,44
7165,2868,43
7166,2869,46
7167,2870,30
7168,2870,27
7169,2870,29
7170,2871,19
7171,2871,20
7172,2871,21
7173,2872,17
7174,2872,15
7175,2872,16
7176,2872,18
7177,2873,32
7178,2873,31
7179,2873,33
7180,2874,46
7181,2875,22
7182,2875,21
7183,2875,20
7184,2875,19
7185,2876,12
7186,2876,11
7187,2877,43
7188,2877,44
7189,2878,16
7190,2878,15
7191,2878,17
7192,2879,31
7193,2879,33
7194,2879,32
7195,2880,32
7196,2880,31
7197,2881,25
7198,2881,26
7199,2881,23
7200,2882,33
7201,2882,31
7202,2883,20
7203,2883,21
7204,2884,46
7205,2885,19
7206,2885,21
7207,2885,22
7208,2886,18
7209,2886,16
7210,2887,40
7211,2887,41
7212,2888,24
7213,2888,26
7214,2888,23
7215,2889,21
7216,2889,20
7217,2889,22
7218,2889,19
7219,2890,33
7220,2890,32
7221,2890,31
7222,2891,22
7223,2891,20
7224,2892,46
7225,2893,45
7226,2894,34
7227,2894,36
7228,2894,35
7229,2895,46
7230,2896,28
7231,2896,29
7232,2896,30
7233,2897,44
7234,2897,43
7235,2898,22
7236,2898,21
7237,2898,20
7238,2898,19
7239,2899,47
7240,2899,48
7241,2900,31
7242,2900,32
7243,2900,33
7244,2901,48
7245,2901,47
7246,2902,18
7247,2902,15
7248,2902,16
7249,2903,11
7250,2903,14
7251,2903,12
7252,2904,27
7253,2904,30
7254,2905,19
7255,2905,22
7256,2906,46
7257,2907,34
7258,2907,36
7259,2907,35
7260,2908,45
7261,2909,19
7262,2909,21
7263,2909,22
7264,2909,20
7265,2910,45
7266,2911,37
7267,2911,39
7268,2911,38
7269,2912,38
7270,2912,37
7271,2912,39
7272,2913,32
7273,2913,33
7274,2914,9
7275,2914,8
7276,2914,7
7277,2915,37
7278,2915,39
7279,2915,38
7280,2916,46
7281,2917,22
7282,2917,21
7283,2918,48
7284,2918,47
7285,2919,43
7286,2919,44
7287,2920,6
7288,2920,7
7289,2921,27
7290,2921,28
7291,2921,29
7292,2922,30
7293,2922,29
7294,2922,28
7295,2922,27
7296,2923,33
7297,2923,31
7298,2924,44
7299,2924,43
7300,2925,14
7301,2925,11
7302,2926,46
7303,2927,26
7304,2927,24
7305,2927,25
7306,2927,23
7307,2928,48
7308,2928,47
7309,2929,13
7310,2929,11
7311,2929,14
7312,2930,32
7313,2930,31
7314,2930,33
7315,2931,46
7316,2932,14
7317,2932,11
7318,2932,13
7319,2932,12
7320,2933,46
7321,2934,22
7322,2934,21
7323,2934,20
7324,2935,41
7325,2935,40
7326,2936,48
7327,2936,47
7328,2937,21
7329,2937,22
7330,2937,20
7331,2937,19
7332,2938,22
7333,2938,21
7334,2938,19
7335,2939,48
7336,2939,47
7337,2940,30
7338,2940,27
7339,2941,20
7340,2941,21
7341,2941,22
7342,2941,19
7343,2942,41
7344,2942,40
7345,2943,8
7346,2943,9
7347,2943,6
7348,2943,10
7349,2944,3
7350,2944,1
7351,2944,2
7352,2945,46
7353,2946,10
7354,2946,9
7355,2946,7
7356,2947,36
7357,2947,34
7358,2948,31
7359,2948,32
7360,2948,33
7361,2949,11
7362,2949,13
7363,2949,14
7364,2949,12
7365,2950,45
7366,2951,28
7367,2951,30
7368,2951,29
7369,2952,42
7370,2952,41
7371,2953,38
7372,2953,39
7373,2953,37
7374,2954,18
7375,2954,17
7376,2954,15
7377,2955,21
7378,2955,19
7379,2955,22
7380,2955,20
7381,2956,13
7382,2956,12
7383,2956,11
7384,2956,14
7385,2957,39
7386,2957,38
7387,2957,37
7388,2958,9
7389,2958,10
7390,2958,6
7391,2958,8
7392,2959,29
7393,2959,28
7394,2959,27
7395,2960,15
7396,2960,18
7397,2960,16
7398,2960,17
7399,2961,9
7400,2961,6
7401,2961,10
7402,2961,7
7403,2962,12
7404,2962,13
7405,2963,33
7406,2963,32
7407,2964,45
7408,2965,14
7409,2965,13
7410,2965,11
7411,2966,34
7412,2966,35
7413,2967,21
7414,2967,20
7415,2967,22
7416,2967,19
7417,2968,9
7418,2968,7
7419,2969,39
7420,2969,37
7421,2970,43
7422,2970,44
7423,2971,8
7424,2971,10
7425,2971,6
7426,2971,9
7427,2972,15
7428,2972,16
7429,2972,17
7430,2972,18
7431,2973,25
7432,2973,24
7433,2973,26
7434,2973,23
7435,2974,34
7436,2974,36
7437,2975,37
7438,2975,39
7439,2976,28
7440,2976,29
7441,2976,30
7442,2976,27
7443,2977,31
7444,2977,33
7445,2977,32
7446,2978,22
7447,2978,19
7448,2979,20
7449,2979,19
7450,2979,22
7451,2979,21
7452,2980,32
7453,2980,31
7454,2980,33
7455,2981,44
7456,2981,43
7457,2982,46
7458,2983,42
7459,2983,41
7460,2984,17
7461,2984,15
7462,2985,30
7463,2985,29
7464,2985,27
7465,2986,21
7466,2986,22
7467,2987,18
7468,2987,17
7469,2988,39
7470,2988,37
7471,2988,38
7472,2989,29
7473,2989,27
7474,2989,28
7475,2989,30
7476,2990,18
7477,2990,17
7478,2990,15
7479,2991,46
7480,2992,39
7481,2992,37
7482,2992,38
7483,2993,18
7484,2993,16
7485,2994,45
7486,2995,20
7487,2995,22
7488,2996,38
7489,2996,37
7490,2996,39
7491,2997,2
7492,2997,3
7493,2997,5
7494,2997,4
7495,2998,36
7496,2998,34
7497,2998,35
7498,2999,44
7499,2999,43
7500,3000,3
7501,3000,1
7502,3001,46
7503,3002,11
7504,3002,13
7505,3003,32
7506,3003,33
7507,3003,31
7508,3004,20
7509,3004,19
7510,3004,21
7511,3005,47
7512,3005,48
7513,3006,46
7514,3007,3
7515,3007,2
7516,3007,4
7517,3008,35
7518,3008,36
7519,3008,34
7520,3009,4
7521,3009,5
7522,3009,1
7523,3009,2
7524,3010,44
7525,3010,43
7526,3011,36
7527,3011,34
7528,3012,48
7529,3012,47
7530,3013,6
7531,3013,9
7532,3013,8
7533,3013,7
7534,3014,43
7535,3014,44
7536,3015,33
7537,3015,32
7538,3015,31
7539,3016,33
7540,3016,31
7541,3016,32
7542,3017,12
7543,3017,14
7544,3018,48
7545,3018,47
7546,3019,6
7547,3019,7
7548,3019,9
7549,3019,10
7550,3020,34
7551,3020,36
7552,3020,35
7553,3021,45
7554,3022,43
7555,3022,44
7556,3023,12
7557,3023,11
7558,3024,46
7559,3025,15
7560,3025,17
7561,3025,16
7562,3026,45
7563,3027,19
7564,3027,20
7565,3027,21
7566,3028,39
7567,3028,38
7568,3028,37
7569,3029,22
7570,3029,21
7571,3029,20
7572,3029,19
7573,3030,9
7574,3030,7
7575,3031,13
7576,3031,11
7577,3031,12
7578,3031,14
7579,3032,36
7580,3032,34
7581,3033,33
7582,3033,32
7583,3034,45
7584,3035,19
7585,3035,21
7586,3035,22
7587,3036,30
7588,3036,27
7589,3036,28
7590,3037,31
7591,3037,32
7592,3037,33
7593,3038,1
7594,3038,5
7595,3038,4
7596,3039,25
7597,3039,26
7598,3040,31
7599,3040,32
7600,3040,33
7601,3041,38
7602,3041,37
7603,3041,39
7604,3042,43
7605,3042,44
7606,3043,30
7607,3043,27
7608,3043,29
7609,3043,28
7610,3044,1
7611,3044,2
7612,3044,4
7613,3044,3
7614,3045,48
7615,3045,47
7616,3046,42
7617,3046,40
7618,3046,41
7619,3047,14
7620,3047,12
7621,3047,13
7622,3048,44
7623,3048,43
7624,3049,31
7625,3049,32
7626,3050,7
7627,3050,6
7628,3051,46
7629,3052,41
7630,3052,42
7631,3052,40
7632,3053,23
7633,3053,25
7634,3054,47
7635,3054,48
7636,3055,27
7637,3055,30
7638,3055,28
