notification_id,booking_id,recipient_type,recipient_id,notification_type,message,is_read,created_at
1224,612,Employer,489,Booking,Your service has been completed. Please rate the worker.,False,2025-12-27
1225,613,Worker,3192,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-11-23
1226,613,Employer,430,Booking,Your service has been completed. Please rate the worker.,False,2025-11-23
1227,614,Worker,4853,Booking,The booking has been cancelled.,True,2025-04-17
1228,614,Employer,102,Booking,Your booking has been cancelled.,True,2025-04-17
1229,615,Worker,427,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-11-13
1230,615,Employer,423,Booking,Your service has been completed. Please rate the worker.,False,2025-11-13
1231,616,Worker,86,Booking,A new booking request is waiting for your response.,False,2025-12-07
1232,616,Employer,43,Booking,Your booking request is pending.,False,2025-12-07
1233,617,Worker,3822,Booking,A new booking request is waiting for your response.,True,2025-02-25
1234,617,Employer,165,Booking,Your booking request is pending.,True,2025-02-25
1235,618,Worker,5610,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-29
1236,618,Employer,404,Booking,Your service has been completed. Please rate the worker.,True,2025-04-29
1237,619,Worker,751,Booking,You have accepted a new booking.,False,2025-01-17
1238,619,Employer,109,Booking,A worker has accepted your booking.,False,2025-01-17
1239,620,Worker,3062,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-04-06
1240,620,Employer,99,Booking,Your service has been completed. Please rate the worker.,False,2025-04-06
1241,621,Worker,3639,Booking,You have accepted a new booking.,False,2025-10-08
1242,621,Employer,139,Booking,A worker has accepted your booking.,False,2025-10-08
1243,622,Worker,4697,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-07-25
1244,622,Employer,335,Booking,Your service has been completed. Please rate the worker.,False,2025-07-25
1245,623,Worker,1784,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-03-14
1246,623,Employer,226,Booking,Your service has been completed. Please rate the worker.,True,2025-03-14
1247,624,Worker,4355,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-05-28
1248,624,Employer,390,Booking,Your service has been completed. Please rate the worker.,True,2025-05-28
1249,625,Worker,1604,Booking,The booking has been cancelled.,True,2025-03-13
1250,625,Employer,479,Booking,Your booking has been cancelled.,True,2025-03-13
1251,626,Worker,5252,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-01-10
1252,626,Employer,167,Booking,Your service has been completed. Please rate the worker.,True,2025-01-10
1253,627,Worker,5998,Booking,You have accepted a new booking.,True,2025-11-26
1254,627,Employer,10,Booking,A worker has accepted your booking.,True,2025-11-26
1255,628,Worker,376,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-09-03
1256,628,Employer,289,Booking,Your service has been completed. Please rate the worker.,False,2025-09-03
1257,629,Worker,6070,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-09-17
1258,629,Employer,391,Booking,Your service has been completed. Please rate the worker.,True,2025-09-17
1259,630,Worker,2330,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-12-27
1260,630,Employer,37,Booking,Your service has been completed. Please rate the worker.,True,2025-12-27
1261,631,Worker,1939,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-01-16
1262,631,Employer,466,Booking,Your service has been completed. Please rate the worker.,True,2025-01-16
1263,632,Worker,1624,Booking,You have accepted a new booking.,False,2025-11-28
1264,632,Employer,125,Booking,A worker has accepted your booking.,False,2025-11-28
1265,633,Worker,6458,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-04-06
1266,633,Employer,10,Booking,Your service has been completed. Please rate the worker.,True,2025-04-06
1267,634,Worker,3684,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-09-23
1268,634,Employer,240,Booking,Your service has been completed. Please rate the worker.,True,2025-09-23
1269,635,Worker,5977,Booking,You have accepted a new booking.,False,2025-06-14
1270,635,Employer,216,Booking,A worker has accepted your booking.,True,2025-06-14
1271,636,Worker,1827,Booking,A new booking request is waiting for your response.,False,2025-04-29
1272,636,Employer,112,Booking,Your booking request is pending.,True,2025-04-29
1273,637,Worker,755,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-20
1274,637,Employer,478,Booking,Your service has been completed. Please rate the worker.,True,2025-11-20
1275,638,Worker,2313,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-07-28
1276,638,Employer,314,Booking,Your service has been completed. Please rate the worker.,True,2025-07-28
1277,639,Worker,4201,Booking,A new booking request is waiting for your response.,False,2025-12-30
1278,639,Employer,416,Booking,Your booking request is pending.,True,2025-12-30
1279,640,Worker,6434,Booking,You have accepted a new booking.,False,2025-07-20
1280,640,Employer,2,Booking,A worker has accepted your booking.,False,2025-07-20
1281,641,Worker,5342,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-01
1282,641,Employer,325,Booking,Your service has been completed. Please rate the worker.,False,2025-11-01
1283,642,Worker,4120,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-05
1284,642,Employer,88,Booking,Your service has been completed. Please rate the worker.,False,2025-11-05
1285,643,Worker,1122,Booking,You have accepted a new booking.,True,2025-12-20
1286,643,Employer,420,Booking,A worker has accepted your booking.,True,2025-12-20
1287,644,Worker,4283,Booking,You have accepted a new booking.,True,2025-06-18
1288,644,Employer,119,Booking,A worker has accepted your booking.,False,2025-06-18
1289,645,Worker,4914,Booking,A new booking request is waiting for your response.,True,2025-06-23
1290,645,Employer,391,Booking,Your booking request is pending.,True,2025-06-23
1291,646,Worker,5561,Booking,You have accepted a new booking.,True,2025-02-27
1292,646,Employer,137,Booking,A worker has accepted your booking.,True,2025-02-27
1293,647,Worker,6403,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-07-01
1294,647,Employer,265,Booking,Your service has been completed. Please rate the worker.,True,2025-07-01
1295,648,Worker,420,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-07-25
1296,648,Employer,472,Booking,Your service has been completed. Please rate the worker.,False,2025-07-25
1297,649,Worker,3148,Booking,A new booking request is waiting for your response.,True,2025-01-30
1298,649,Employer,253,Booking,Your booking request is pending.,True,2025-01-30
1299,650,Worker,473,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-07-25
1300,650,Employer,79,Booking,Your service has been completed. Please rate the worker.,True,2025-07-25
1301,651,Worker,3581,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-02-13
1302,651,Employer,391,Booking,Your service has been completed. Please rate the worker.,False,2025-02-13
1303,652,Worker,5785,Booking,You have accepted a new booking.,True,2025-09-07
1304,652,Employer,14,Booking,A worker has accepted your booking.,True,2025-09-07
1305,653,Worker,3269,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-03-04
1306,653,Employer,8,Booking,Your service has been completed. Please rate the worker.,True,2025-03-04
1307,654,Worker,258,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-21
1308,654,Employer,136,Booking,Your service has been completed. Please rate the worker.,False,2025-01-21
1309,655,Worker,5345,Booking,A new booking request is waiting for your response.,False,2025-08-05
1310,655,Employer,22,Booking,Your booking request is pending.,True,2025-08-05
1311,656,Worker,592,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-05-03
1312,656,Employer,390,Booking,Your service has been completed. Please rate the worker.,False,2025-05-03
1313,657,Worker,4927,Booking,You have accepted a new booking.,True,2025-10-01
1314,657,Employer,418,Booking,A worker has accepted your booking.,True,2025-10-01
1315,658,Worker,3856,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-16
1316,658,Employer,354,Booking,Your service has been completed. Please rate the worker.,True,2025-04-16
1317,659,Worker,1420,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-06-14
1318,659,Employer,51,Booking,Your service has been completed. Please rate the worker.,True,2025-06-14
1319,660,Worker,3121,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-03
1320,660,Employer,238,Booking,Your service has been completed. Please rate the worker.,True,2025-09-03
1321,661,Worker,3156,Booking,You have accepted a new booking.,False,2025-07-17
1322,661,Employer,420,Booking,A worker has accepted your booking.,False,2025-07-17
1323,662,Worker,3359,Booking,A new booking request is waiting for your response.,False,2025-11-19
1324,662,Employer,344,Booking,Your booking request is pending.,True,2025-11-19
1325,663,Worker,6413,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-08-05
1326,663,Employer,210,Booking,Your service has been completed. Please rate the worker.,True,2025-08-05
1327,664,Worker,5089,Booking,You have accepted a new booking.,False,2025-06-06
1328,664,Employer,226,Booking,A worker has accepted your booking.,False,2025-06-06
1329,665,Worker,73,Booking,You have accepted a new booking.,True,2025-05-12
1330,665,Employer,47,Booking,A worker has accepted your booking.,True,2025-05-12
1331,666,Worker,2682,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-14
1332,666,Employer,83,Booking,Your service has been completed. Please rate the worker.,False,2025-01-14
1333,667,Worker,5623,Booking,You have accepted a new booking.,True,2025-09-30
1334,667,Employer,386,Booking,A worker has accepted your booking.,True,2025-09-30
1335,668,Worker,1417,Booking,A new booking request is waiting for your response.,False,2025-07-19
1336,668,Employer,381,Booking,Your booking request is pending.,False,2025-07-19
1337,669,Worker,3628,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-05-26
1338,669,Employer,73,Booking,Your service has been completed. Please rate the worker.,True,2025-05-26
1339,670,Worker,2360,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-22
1340,670,Employer,100,Booking,Your service has been completed. Please rate the worker.,False,2025-01-22
1341,671,Worker,6226,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-04-11
1342,671,Employer,181,Booking,Your service has been completed. Please rate the worker.,False,2025-04-11
1343,672,Worker,981,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-07-30
